clinical_item_id,name,base_name
66364,HBCABIGM(Result),HBCABIGM
66976,HBCINT(Result),HBCINT
70662,HBCM1(Result),HBCM1
70661,HBCM2(Result),HBCM2
68113,HBCR(Abnormal),HBCR
66977,HBCR(Result),HBCR
66969,HBDDNA(Result),HBDDNA
66966,HBDIPR(Result),HBDIPR
68822,HBDLOG(InRange),HBDLOG
66967,HBDLOG(Result),HBDLOG
68823,HBDRES(InRange),HBDRES
66968,HBDRES(Result),HBDRES
66970,HBDSP(Result),HBDSP
68309,HBEAB(Abnormal),HBEAB
67284,HBEAB(Result),HBEAB
67380,HBEAG(Abnormal),HBEAG
67884,HBEAG(Result),HBEAG
67514,HBIPR(Result),HBIPR
73419,HBODY(High),HBODY
69379,HBODY(Result),HBODY
70179,HBPDNA(Abnormal),HBPDNA
67518,HBPDNA(Result),HBPDNA
70905,HBPLOG(High),HBPLOG
68810,HBPLOG(InRange),HBPLOG
67516,HBPLOG(Result),HBPLOG
67515,HBPNO(Result),HBPNO
71288,HBPRES(High),HBPRES
68812,HBPRES(InRange),HBPRES
67517,HBPRES(Result),HBPRES
67519,HBPSP(Result),HBPSP
66540,HBSAB(Abnormal),HBSAB
66365,HBSAB(Result),HBSAB
66798,HBSAB(Result),HBSAB
71193,HBSABQUAL(High),HBSABQUAL
70084,HBSABQUAL(InRange),HBSABQUAL
66797,HBSABQUAL(Result),HBSABQUAL
67796,HBSAG(Abnormal),HBSAG
66280,HBSAG(Result),HBSAG
71791,HBSAIN(Result),HBSAIN
71793,HBSAQL(Result),HBSAQL
72176,HBSAQT(High),HBSAQT
71792,HBSAQT(InRange),HBSAQT
71892,HBSAQT(Result),HBSAQT
67042,HBSINT(Result),HBSINT
67611,HBSR(Abnormal),HBSR
67043,HBSR(Result),HBSR
67040,HBTINT(Result),HBTINT
67375,HBTR(Abnormal),HBTR
67041,HBTR(Result),HBTR
70914,HCGCSF(InRange),HCGCSF
69758,HCGCSF(Result),HCGCSF
68111,HCGG(Result),HCGG
73183,HCHCO(Result),HCHCO
73180,HCHDI(Result),HCHDI
73185,HCHDX(Result),HCHDX
73184,HCHIN(Result),HCHIN
73179,HCHMD(Result),HCHMD
73182,HCHME(Result),HCHME
73181,HCHPR(Result),HCHPR
73178,HCHRE(Result),HCHRE
66163,HCO3A(High),HCO3A
66190,HCO3A(InRange),HCO3A
66155,HCO3A(Low),HCO3A
66588,HCO3A(Result),HCO3A
70656,HCO3C(InRange),HCO3C
70888,HCO3C(Result),HCO3C
70165,HCO3URN(InRange),HCO3URN
68899,HCO3URN(Result),HCO3URN
70551,HCO3VC(InRange),HCO3VC
70546,HCO3VC(Result),HCO3VC
72849,HCT(Abnormal),HCT
67067,HCT(High),HCT
70153,HCT(HighPanic),HCT
66247,HCT(InRange),HCT
69815,HCT(InRange),HCT
66186,HCT(Low),HCT
66123,HCT(Low),HCT
66436,HCT(LowPanic),HCT
66665,HCT(Result),HCT
66583,HCT(Result),HCT
66920,HCTFLD(High),HCTFLD
68670,HCTFLD(Result),HCTFLD
66921,HCTTYP(Result),HCTTYP
73797,HCV1(Result),HCV1
73796,HCV1S(Result),HCV1S
73795,HCV2(Result),HCV2
73794,HCV2S(Result),HCV2S
73802,HCV3(Result),HCV3
73801,HCV4(Result),HCV4
73800,HCV5(Result),HCV5
73799,HCV6(Result),HCV6
69164,HCVGDI(Result),HCVGDI
69165,HCVGMT(Result),HCVGMT
69166,HCVGRE(Result),HCVGRE
73798,HCVGTD(Result),HCVGTD
66678,HCVI(Result),HCVI
66926,HCVIPR(Result),HCVIPR
73763,HCVIPX(Result),HCVIPX
66927,HCVLOG(InRange),HCVLOG
68848,HCVLOG(Low),HCVLOG
67541,HCVLOG(Result),HCVLOG
66679,HCVR(Abnormal),HCVR
66869,HCVR(Result),HCVR
68378,HCVRES(High),HCVRES
66928,HCVRES(InRange),HCVRES
67542,HCVRES(Result),HCVRES
70083,HCVRNA(Abnormal),HCVRNA
66929,HCVRNA(Result),HCVRNA
66930,HCVSP(Result),HCVSP
66291,HDL(InRange),HDL
66510,HDL(Low),HDL
68694,HDL(Result),HDL
73428,HDLGE(Result),HDLGE
73756,HELPM1(Result),HELPM1
66565,HEPAAB(Abnormal),HEPAAB
66381,HEPAAB(Result),HEPAAB
69247,HEPAIGM(Abnormal),HEPAIGM
66368,HEPAIGM(Result),HEPAIGM
66715,HEPAR(HighPanic),HEPAR
66627,HEPAR(InRange),HEPAR
66621,HEPAR(Low),HEPAR
66298,HEPAR(LowPanic),HEPAR
67350,HEPAR(Result),HEPAR
69508,HEPBG1(Result),HEPBG1
66499,HEPCAB(Abnormal),HEPCAB
66367,HEPCAB(Result),HEPCAB
67585,HEPCO2(Result),HEPCO2
71073,HEPCOH(High),HEPCOH
66997,HEPCOH(InRange),HEPCOH
71187,HEPCOH(Result),HEPCOH
68898,HEPD(Abnormal),HEPD
68734,HEPD(Result),HEPD
66951,HEPTYP(Result),HEPTYP
68634,HERG(High),HERG
68931,HERG(Result),HERG
68633,HERM(Result),HERM
69239,HERPG(Result),HERPG
69238,HERPM(Result),HERPM
69915,HERPR(Abnormal),HERPR
70116,HERPR(Result),HERPR
66734,HEVG1(Result),HEVG1
67388,HEVM1(Result),HEVM1
71316,HEX(High),HEX
69618,HEX(Result),HEX
72850,HGB(Abnormal),HGB
67264,HGB(High),HGB
69831,HGB(High),HGB
66248,HGB(InRange),HGB
66124,HGB(Low),HGB
66488,HGB(LowPanic),HGB
66424,HGB(Result),HGB
70506,HGBA2Q(High),HGBA2Q
68306,HGBA2Q(InRange),HGBA2Q
70011,HGBA2Q(Low),HGBA2Q
67432,HGBA2Q(Result),HGBA2Q
67911,HGBBG(High),HGBBG
66374,HGBBG(InRange),HGBBG
66187,HGBBG(Low),HGBBG
66460,HGBBG(LowPanic),HGBBG
66584,HGBBG(Result),HGBBG
67429,HGBEP2(Result),HGBEP2
67431,HGBF(High),HGBF
71007,HGBF(InRange),HGBF
66209,HGBF(Result),HGBF
68802,HGBFPC(InRange),HGBFPC
71635,HGBS(High),HGBS
67430,HGBS(InRange),HGBS
66593,HGBS(Result),HGBS
70892,HGBURN(InRange),HGBURN
67734,HGBURN(Result),HGBURN
66208,HGFMD(Result),HGFMD
69021,HGH(High),HGH
68941,HGH(InRange),HGH
67428,HGMD(Result),HGMD
67433,HGPRES(Result),HGPRES
66592,HGSMD(Result),HGSMD
72343,HHV6CP(High),HHV6CP
71566,HHV6CP(InRange),HHV6CP
71632,HHV6CP(Result),HHV6CP
71567,HHV6DN(Abnormal),HHV6DN
71633,HHV6DN(Result),HHV6DN
72342,HHV6LO(High),HHV6LO
71565,HHV6LO(InRange),HHV6LO
71631,HHV6LO(Result),HHV6LO
71568,HHV6SP(Result),HHV6SP
71564,HHV6TI(Result),HHV6TI
66795,HIACOM(Result),HIACOM
67714,HIARES(Abnormal),HIARES
66796,HIARES(Result),HIARES
66952,HIPDIR(Result),HIPDIR
67084,HIPINT(Abnormal),HIPINT
66953,HIPINT(Result),HIPINT
67083,HIPLAB(Result),HIPLAB
69168,HIST(High),HIST
71899,HIST(InRange),HIST
69537,HIST(Low),HIST
69409,HIST(Result),HIST
70508,HISTID(High),HISTID
68536,HISTID(InRange),HISTID
69963,HISTID(Low),HISTID
68041,HISTID(Low),HISTID
68959,HISTM(Result),HISTM
70683,HISTP(InRange),HISTP
67849,HISTP(Result),HISTP
73620,HISTURN(InRange),HISTURN
71535,HISTURN(InRange),HISTURN
70781,HISTY(High),HISTY
68960,HISTY(Result),HISTY
73042,HITI1(Result),HITI1
73041,HITI2(Result),HITI2
73421,HIVAB1(Result),HIVAB1
69785,HLM(High),HLM
72515,HLM(Result),HLM
67587,HMCY(High),HMCY
66554,HMCY(InRange),HMCY
70577,HMCY(Result),HMCY
69542,HMCYURN(Result),HMCYURN
72628,HNDNA(Result),HNDNA
66639,HNS(InRange),HNS
66445,HNS(Low),HNS
68169,HNS(Result),HNS
71542,HPEM(Result),HPEM
71543,HPSOL(Result),HPSOL
70620,HPTI(Result),HPTI
71955,HPV(Abnormal),HPV
70621,HPV(Result),HPV
71424,HPV16(Abnormal),HPV16
71294,HPV16(Result),HPV16
71293,HPV18(Result),HPV18
71290,HPVDI(Result),HPVDI
71292,HPVINT(Result),HPVINT
71291,HPVMT(Result),HPVMT
71295,HPVSP(Result),HPVSP
67484,HPYLORI(Abnormal),HPYLORI
66840,HPYLORI(Result),HPYLORI
66782,HQLINT(Result),HQLINT
66783,HQLR(Abnormal),HQLR
67058,HQLR(Result),HQLR
67237,HSAB(Result),HSAB
69625,HSABS(High),HSABS
66438,HSABS(InRange),HSABS
68163,HSABS(Result),HSABS
66556,HSCRP(High),HSCRP
68645,HSCRP(InRange),HSCRP
71505,HSCRP(Result),HSCRP
73615,HSP70T(Result),HSP70T
71544,HSPOL(Result),HSPOL
68892,HSRATIO(High),HSRATIO
66638,HSRATIO(InRange),HSRATIO
67077,HSRATIO(Low),HSRATIO
66444,HSRATIO(Result),HSRATIO
70504,HSRATIOFLD(High),HSRATIOFLD
67894,HSRATIOFLD(InRange),HSRATIOFLD
69069,HSRATIOFLD(Result),HSRATIOFLD
71820,HSV1DN(Abnormal),HSV1DN
71804,HSV1DN(Result),HSV1DN
67680,HSV1G(High),HSV1G
71545,HSV1G(InRange),HSV1G
68786,HSV1G(Result),HSV1G
68712,HSV1M(High),HSV1M
67648,HSV1M(Result),HSV1M
68707,HSV1PC(Abnormal),HSV1PC
66779,HSV1PC(Result),HSV1PC
71819,HSV2DN(Abnormal),HSV2DN
71803,HSV2DN(Result),HSV2DN
67679,HSV2G(High),HSV2G
68785,HSV2G(Result),HSV2G
68711,HSV2M(High),HSV2M
67647,HSV2M(Result),HSV2M
68225,HSV2PC(Abnormal),HSV2PC
66778,HSV2PC(Result),HSV2PC
71874,HSVDS(Result),HSVDS
66777,HSVIN(Result),HSVIN
71634,HSVINC(Result),HSVINC
71905,HSVINP(Result),HSVINP
69677,HSVRM(Result),HSVRM
68273,HSVSL1(InRange),HSVSL1
68304,HSVSL1(Result),HSVSL1
68272,HSVSL2(Result),HSVSL2
69766,HSVSL3(High),HSVSL3
69370,HSVSL3(InRange),HSVSL3
68271,HSVSL3(Result),HSVSL3
68270,HSVSL4(Result),HSVSL4
69016,HSVSL5(High),HSVSL5
68269,HSVSL5(InRange),HSVSL5
68303,HSVSL5(Result),HSVSL5
72949,HSVSL6(Abnormal),HSVSL6
68267,HSVSL6(Result),HSVSL6
68266,HSVSL7(Result),HSVSL7
69704,HSVWB(Result),HSVWB
71801,HSVZIP(Result),HSVZIP
71805,HSVZSP(Result),HSVZSP
68989,HT(High),HT
67152,HT(InRange),HT
66534,HT(Low),HT
69746,HT(Result),HT
67199,HTLI(Result),HTLI
71658,HTLII(Abnormal),HTLII
67198,HTLII(Result),HTLII
66326,HTLVQ1(Result),HTLVQ1
67634,HTLVS(Result),HTLVS
68107,HTWB(Result),HTWB
70461,HV1DNA(Abnormal),HV1DNA
73695,HV1DNA(High),HV1DNA
67016,HV1DNA(Result),HV1DNA
73814,HV1QNT(High),HV1QNT
71879,HV1QNT(InRange),HV1QNT
72024,HV1QNT(Result),HV1QNT
71880,HV1QUL(Abnormal),HV1QUL
72025,HV1QUL(Result),HV1QUL
70564,HV2DNA(Abnormal),HV2DNA
72194,HV2DNA(High),HV2DNA
67015,HV2DNA(Result),HV2DNA
72026,HV2QNT(InRange),HV2QNT
71877,HV2QNT(Result),HV2QNT
72027,HV2QUL(Abnormal),HV2QUL
71878,HV2QUL(Result),HV2QUL
71964,HV6QLD(Abnormal),HV6QLD
72047,HV6QLD(Result),HV6QLD
71963,HV6QLI(Result),HV6QLI
71965,HV6QLS(Result),HV6QLS
69388,HVA(InRange),HVA
68316,HVA(Result),HVA
69387,HVAINT(Result),HVAINT
70404,HVAUR(High),HVAUR
69986,HVAUR(InRange),HVAUR
68313,HVAUR(Result),HVAUR
71117,HVDNA(Abnormal),HVDNA
66723,HVDNA(Result),HVDNA
72023,HVIGDS(Result),HVIGDS
69913,HVIP(Result),HVIP
73490,HVMQNT(High),HVMQNT
72264,HVMQNT(InRange),HVMQNT
71875,HVMQNT(Result),HVMQNT
72265,HVMQUL(Abnormal),HVMQUL
71876,HVMQUL(Result),HVMQUL
69916,HVSP(Result),HVSP
66226,HYCAST(Abnormal),HYCAST
66095,HYCAST(Result),HYCAST
72326,HYCD(High),HYCD
67953,HYCD(InRange),HYCD
67403,HYCD(Result),HYCD
69258,HYPINT(Result),HYPINT
69259,HYPPN(Abnormal),HYPPN
70525,HYPROL(High),HYPROL
71202,HYPROL(High),HYPROL
68547,HYPROL(InRange),HYPROL
72187,HYPROL(Low),HYPROL
70391,HYPROL(Low),HYPROL
66910,HYST(Abnormal),HYST
73517,HYST(Result),HYST
69686,I1(Result),I1
71904,I2(Result),I2
72909,I3(Result),I3
69928,IAR(Abnormal),IAR
70338,IAR(Result),IAR
69927,IARIP(Result),IARIP
69929,IARSP(Result),IARSP
70568,IAV(Abnormal),IAV
70245,IAV(Result),IAV
70244,IAVIP(Result),IAVIP
70246,IAVSP(Result),IAVSP
71213,IBDDR(Result),IBDDR
66385,IBIL(High),IBIL
66282,IBIL(InRange),IBIL
66207,IBIL(Result),IBIL
71168,IBV(Abnormal),IBV
70062,IBV(Result),IBV
70061,IBVIP(Result),IBVIP
70063,IBVSP(Result),IBVSP
71130,ICTO(Abnormal),ICTO
71279,ICTO(Result),ICTO
69015,IFED(Result),IFED
69014,IFEE(Result),IFEE
67639,IGA(High),IGA
67785,IGA(InRange),IGA
68037,IGA(Low),IGA
70088,IGA(Result),IGA
68351,IGACDS(High),IGACDS
68814,IGACDS(InRange),IGACDS
70184,IGACDS(Low),IGACDS
69897,IGACSF(High),IGACSF
69707,IGACSF(InRange),IGACSF
70235,IGACSF(Result),IGACSF
68350,IGAINT(Result),IGAINT
69481,IGD(High),IGD
70692,IGD(InRange),IGD
69529,IGD(Result),IGD
69540,IGEASP(High),IGEASP
68395,IGEASP(InRange),IGEASP
71272,IGEASP(Result),IGEASP
70812,IGEFA(High),IGEFA
70399,IGEPEN(High),IGEPEN
69295,IGEPEN(InRange),IGEPEN
72938,IGEPEN(Result),IGEPEN
67312,IGET(High),IGET
67246,IGET(InRange),IGET
69765,IGET(Result),IGET
69821,IGF(High),IGF
68184,IGF(High),IGF
67445,IGF(InRange),IGF
69895,IGF(InRange),IGF
68552,IGF(Low),IGF
70124,IGF(Low),IGF
71204,IGF(Result),IGF
68014,IGG(High),IGG
67620,IGG(InRange),IGG
67716,IGG(Low),IGG
68379,IGG(Result),IGG
67642,IGGCPI(High),IGGCPI
67774,IGGCPI(InRange),IGGCPI
68918,IGGCPI(Low),IGGCPI
68118,IGGCPI(Result),IGGCPI
68971,IGGS1(High),IGGS1
66842,IGGS1(InRange),IGGS1
69310,IGGS1(Low),IGGS1
72917,IGGS2(High),IGGS2
68970,IGGS2(InRange),IGGS2
69090,IGGS2(Low),IGGS2
67495,IGGS3(InRange),IGGS3
69309,IGGS3(Low),IGGS3
68307,IGGS4(High),IGGS4
68094,IGGS4(InRange),IGGS4
67447,IGGS4(Low),IGGS4
70590,IGGS4(Result),IGGS4
68723,IGM(High),IGM
67773,IGM(InRange),IGM
68067,IGM(Low),IGM
70482,IGM(Result),IGM
69533,IGMCSF(High),IGMCSF
68237,IGMCSF(Result),IGMCSF
69264,IL6(High),IL6
70874,IL6(Result),IL6
68511,IMI(InRange),IMI
70977,IMI(Result),IMI
68330,IMI(Result),IMI
68864,IMIDESI(InRange),IMIDESI
68509,IMIDESI(Low),IMIDESI
68328,IMIDESI(Result),IMIDESI
70975,IMIDESI(Result),IMIDESI
67437,IMMPL(High),IMMPL
71273,IMMPL(InRange),IMMPL
69663,IMMPL(Result),IMMPL
70830,INBY(Result),INBY
70143,INFAP(Abnormal),INFAP
69909,INFAP(Result),INFAP
70136,INFAR(Abnormal),INFAR
69951,INFAR(Result),INFAR
72224,INFAST(Abnormal),INFAST
72292,INFAST(Result),INFAST
69908,INFBP(Abnormal),INFBP
69921,INFBP(Result),INFBP
70135,INFBR(Abnormal),INFBR
69950,INFBR(Result),INFBR
72225,INFLA(Abnormal),INFLA
72293,INFLA(Result),INFLA
72564,INFLB(Abnormal),INFLB
72223,INFLB(Result),INFLB
70753,INHAR(High),INHAR
70595,INHAR(InRange),INHAR
70717,INHAR(Result),INHAR
66112,INR(High),INR
66787,INR(HighPanic),INR
66274,INR(InRange),INR
67038,INR(Low),INR
66693,INR(Result),INR
69028,INS(High),INS
69539,INS(Low),INS
69242,INS(Result),INS
70720,INSAB(InRange),INSAB
70130,INSAB(Result),INSAB
66595,INSF(High),INSF
67426,INSF(InRange),INSF
67092,INSF(Result),INSF
68736,INSU(High),INSU
68474,INSU(InRange),INSU
70430,INSU(Result),INSU
68533,INTBY(Result),INTBY
68038,INTSBY(Result),INTSBY
70374,INTUBY(Result),INTUBY
67850,IOPTH(High),IOPTH
67137,IOPTH(InRange),IOPTH
67584,IOPTH(Low),IOPTH
71552,IOPTH(Result),IOPTH
68852,ISOHTR(Result),ISOHTR
70513,ISOLEU(High),ISOLEU
71381,ISOLEU(High),ISOLEU
69970,ISOLEU(InRange),ISOLEU
68049,ISOLEU(InRange),ISOLEU
70380,ISOLEU(Low),ISOLEU
69752,ISOLEU(Low),ISOLEU
70811,ITINT(Result),ITINT
69900,JAKCO(Result),JAKCO
68794,JAKDI(Result),JAKDI
68798,JAKDX(Result),JAKDX
68796,JAKIN(Result),JAKIN
68793,JAKMD(Result),JAKMD
68795,JAKME(Result),JAKME
69898,JAKPR(Result),JAKPR
68797,JAKRE(Result),JAKRE
69899,JAKRF(Result),JAKRF
71467,JCDNA(Abnormal),JCDNA
67493,JCDNA(Result),JCDNA
68492,JO1AB(High),JO1AB
67725,JO1AB(Result),JO1AB
70924,JO1INT(Result),JO1INT
71258,JO1QNT(High),JO1QNT
71367,JO1QNT(Result),JO1QNT
71259,JO1QUL(Abnormal),JO1QUL
70925,JO1QUL(Result),JO1QUL
67236,JOINT(Result),JOINT
66390,K(High),K
71563,K(High),K
66335,K(HighPanic),K
70918,K(HighPanic),K
66182,K(InRange),K
66626,K(InRange),K
66373,K(Low),K
66624,K(Low),K
66314,K(LowPanic),K
66761,K(LowPanic),K
66579,K(Result),K
66619,K(Result),K
68800,KBSINT(Result),KBSINT
71216,KFLD(High),KFLD
70343,KFLD(InRange),KFLD
73553,KFLD(Result),KFLD
69376,KFLD(Result),KFLD
70344,KFLS(Result),KFLS
70222,KITAA(Result),KITAA
70221,KITCO(Result),KITCO
70218,KITDI(Result),KITDI
70224,KITDX(Result),KITDX
70217,KITMD(Result),KITMD
70220,KITME(Result),KITME
70219,KITPR(Result),KITPR
70223,KITRE(Result),KITRE
67239,KRASDI(Result),KRASDI
67244,KRASDX(Result),KRASDX
67241,KRASIN(Result),KRASIN
67238,KRASMD(Result),KRASMD
67240,KRASME(Result),KRASME
67242,KRASMU(Result),KRASMU
67243,KRASRE(Result),KRASRE
71275,KRASTI(Result),KRASTI
71150,L0ACTH(InRange),L0ACTH
71138,L10ACT(InRange),L10ACT
71134,L15ACT(InRange),L15ACT
71146,L3ACTH(Result),L3ACTH
71142,L5ACTH(InRange),L5ACTH
67222,LAB1(Result),LAB1
67321,LAB2(Result),LAB2
67960,LAB3(Result),LAB3
69989,LAB4(Result),LAB4
71177,LAB5(Result),LAB5
70666,LAB6(Result),LAB6
67976,LAB7(Result),LAB7
70934,LABS1(Result),LABS1
72801,LABS2(Result),LABS2
66505,LAC(High),LAC
66429,LAC(InRange),LAC
66990,LAC(Result),LAC
67351,LACCSF(High),LACCSF
67702,LACCSF(InRange),LACCSF
72937,LACCSF(Low),LACCSF
70904,LACCSF(Result),LACCSF
70921,LACWBL(High),LACWBL
70971,LACWBL(InRange),LACWBL
71199,LACWBL(Result),LACWBL
71388,LAMO(High),LAMO
70932,LAMO(InRange),LAMO
70978,LAMO(Low),LAMO
73124,LAMO(Result),LAMO
70931,LAMO1(Result),LAMO1
70930,LAMO2(Result),LAMO2
70929,LAMO3(Result),LAMO3
70928,LAMO4(Result),LAMO4
70189,LAMOT(High),LAMOT
67496,LAMOT(InRange),LAMOT
69523,LAMOT(Result),LAMOT
68755,LBRAG(Result),LBRAG
68753,LBRAIN(Result),LBRAIN
68754,LBRAM(Result),LBRAM
66159,LDH(High),LDH
66550,LDH(InRange),LDH
67985,LDH(Result),LDH
73470,LDH1(High),LDH1
71326,LDH1(InRange),LDH1
73534,LDH1(Low),LDH1
73596,LDH1(Result),LDH1
73469,LDH2(High),LDH2
71325,LDH2(Low),LDH2
73595,LDH2(Result),LDH2
73540,LDH3(High),LDH3
71324,LDH3(Low),LDH3
73594,LDH3(Result),LDH3
73533,LDH4(High),LDH4
71323,LDH4(InRange),LDH4
73468,LDH4(Low),LDH4
73593,LDH4(Result),LDH4
70723,LDHCSF(High),LDHCSF
67613,LDHCSF(InRange),LDHCSF
70804,LDHCSF(Result),LDHCSF
68009,LDHFLD(High),LDHFLD
66827,LDHFLD(InRange),LDHFLD
67963,LDHFLD(Result),LDHFLD
66828,LDHFLS(Result),LDHFLS
66961,LDL(High),LDL
69826,LDL(InRange),LDL
66290,LDL(InRange),LDL
67355,LDL(Result),LDL
67483,LDLHDL(High),LDLHDL
66287,LDLHDL(InRange),LDLHDL
67354,LDLHDL(Result),LDLHDL
68758,LDONG(Result),LDONG
68756,LDONIN(Result),LDONIN
68757,LDONM(Result),LDONM
71013,LEA(High),LEA
69123,LEA(InRange),LEA
69131,LEA(Result),LEA
69027,LEAD(High),LEAD
67463,LEAD(InRange),LEAD
68440,LEAD(Result),LEAD
69124,LEADSO(Result),LEADSO
73575,LEG1(High),LEG1
73574,LEG2(Result),LEG2
66867,LEGUA(Result),LEGUA
66987,LEICMT(Result),LEICMT
66983,LEIDIR(Result),LEIDIR
66984,LEIDIS(Result),LEIDIS
66986,LEIMET(Result),LEIMET
66985,LEIPRM(Result),LEIPRM
66988,LEIRES(Result),LEIRES
69645,LEMS(Result),LEMS
70512,LEUCINE(High),LEUCINE
71380,LEUCINE(High),LEUCINE
68048,LEUCINE(InRange),LEUCINE
69969,LEUCINE(InRange),LEUCINE
69751,LEUCINE(Low),LEUCINE
70649,LEUCINE(Low),LEUCINE
66457,LEUKEST(Abnormal),LEUKEST
66099,LEUKEST(Result),LEUKEST
71253,LEVET(High),LEVET
71034,LEVET(InRange),LEVET
71033,LEVET(Low),LEVET
71377,LEVET(Result),LEVET
71032,LEVET1(Result),LEVET1
71031,LEVET2(Result),LEVET2
71030,LEVET3(Result),LEVET3
71029,LEVET4(Result),LEVET4
69380,LH(High),LH
67673,LH(InRange),LH
66862,LH(Result),LH
67737,LI(High),LI
67933,LI(InRange),LI
67687,LI(Low),LI
66774,LI(Result),LI
67686,LI2(Result),LI2
67685,LI3(Result),LI3
67684,LI4(Result),LI4
68112,LIDO(High),LIDO
67126,LIDO(InRange),LIDO
66775,LIDO(Low),LIDO
69534,LIDO(Result),LIDO
66773,LIDO2(Result),LIDO2
66772,LIDO3(Result),LIDO3
66771,LIDO4(Result),LIDO4
66428,LIPASE(High),LIPASE
66435,LIPASE(InRange),LIPASE
67712,LIPASE(Result),LIPASE
68024,LKM1R(InRange),LKM1R
68096,LKMAB(Result),LKMAB
71154,LM5ACT(InRange),LM5ACT
72387,LMEXG(High),LMEXG
68752,LMEXG(Result),LMEXG
68750,LMEXIN(Result),LMEXIN
68751,LMEXM(Result),LMEXM
67694,LOCAT(Result),LOCAT
68733,LORAZ(InRange),LORAZ
71128,LORAZ(Low),LORAZ
67459,LORAZ(Result),LORAZ
70328,LOTNO(InRange),LOTNO
66949,LOTNO(Result),LOTNO
66555,LPA(High),LPA
67217,LPA(InRange),LPA
68644,LPA(Result),LPA
72660,LR210(High),LR210
68839,LR210(InRange),LR210
68445,LR210(Result),LR210
70264,LRB210(InRange),LRB210
68387,LRB210(Result),LRB210
68749,LTROG(Result),LTROG
66317,LTROIN(Result),LTROIN
68748,LTROM(Result),LTROM
67293,LUPDIR(Result),LUPDIR
67294,LUPINT(Result),LUPINT
67135,LYM(High),LYM
66239,LYM(InRange),LYM
66610,LYM(InRange),LYM
66451,LYM(Low),LYM
69818,LYM(Low),LYM
66657,LYM(Result),LYM
66351,LYMAB(High),LYMAB
66148,LYMAB(InRange),LYMAB
66235,LYMAB(InRange),LYMAB
72951,LYMAB(Low),LYMAB
66153,LYMAB(Low),LYMAB
66652,LYMAB(Result),LYMAB
72471,LYMABFLD(High),LYMABFLD
67892,LYMABFLD(InRange),LYMABFLD
70395,LYMABFLD(Result),LYMABFLD
67553,LYMCSF(High),LYMCSF
67176,LYMCSF(InRange),LYMCSF
67607,LYMCSF(Low),LYMCSF
67205,LYMCSF(Result),LYMCSF
71251,LYMEC6(High),LYMEC6
67506,LYMEC6(Result),LYMEC6
72570,LYMEIGGAB(Abnormal),LYMEIGGAB
68567,LYMEIGGAB(Result),LYMEIGGAB
69246,LYMEIGGBAND(Result),LYMEIGGBAND
70473,LYMEIGMAB(Abnormal),LYMEIGMAB
68566,LYMEIGMAB(Result),LYMEIGMAB
70472,LYMEIGMBAND(Result),LYMEIGMBAND
68070,LYMFLD(High),LYMFLD
66942,LYMFLD(InRange),LYMFLD
67858,LYMFLD(Result),LYMFLD
70464,LYMPCFLD(High),LYMPCFLD
67900,LYMPCFLD(InRange),LYMPCFLD
70396,LYMPCFLD(Result),LYMPCFLD
67189,LYMPHM(High),LYMPHM
71296,LYMPHM(InRange),LYMPHM
71378,LYSINE(High),LYSINE
70509,LYSINE(High),LYSINE
68042,LYSINE(High),LYSINE
68537,LYSINE(InRange),LYSINE
70377,LYSINE(Low),LYSINE
69749,LYSINE(Low),LYSINE
68724,MAGAB(Result),MAGAB
67837,MAL(Abnormal),MAL
67835,MAL(Result),MAL
71000,MALCON(Result),MALCON
69342,MALIG(InRange),MALIG
66816,MALIG(Result),MALIG
66950,MANUF(Result),MANUF
67925,MAOTH(High),MAOTH
66924,MAOTH(InRange),MAOTH
69661,MAOTH(Result),MAOTH
68965,MBPCSF(InRange),MBPCSF
66338,MCH(High),MCH
66121,MCH(InRange),MCH
66245,MCH(Low),MCH
66423,MCH(Result),MCH
67448,MCHC(High),MCHC
66120,MCHC(InRange),MCHC
66244,MCHC(Low),MCHC
66422,MCHC(Result),MCHC
69787,MCM(High),MCM
72517,MCM(Result),MCM
66339,MCV(High),MCV
66122,MCV(InRange),MCV
66246,MCV(Low),MCV
66664,MCV(Result),MCV
68195,ME(Abnormal),ME
73401,MEARC1(Abnormal),MEARC1
72814,MEARC1(Result),MEARC1
72813,MEARCD(Result),MEARCD
72815,MEASPM(Result),MEASPM
67384,MEGA(High),MEGA
69775,MELADN(Result),MELADN
70064,MER(High),MER
71314,MER(InRange),MER
67654,MER(InRange),MER
67462,MER(Result),MER
71250,MERC(High),MERC
71049,MERC(InRange),MERC
71119,MERC(Result),MERC
70322,MERURN(InRange),MERURN
69226,MERURN(Result),MERURN
66240,META(High),META
66872,META(InRange),META
68726,META(Result),META
66431,METHADONE(Abnormal),METHADONE
66132,METHADONE(Result),METHADONE
67051,METHB(High),METHB
66180,METHB(InRange),METHB
66574,METHB(Result),METHB
72334,METHIO(High),METHIO
69972,METHIO(High),METHIO
70252,METHIO(InRange),METHIO
68051,METHIO(InRange),METHIO
70382,METHIO(Low),METHIO
69753,METHIO(Low),METHIO
68788,METHSX(Result),METHSX
72559,METPNV(Abnormal),METPNV
72218,METPNV(Result),METPNV
69509,MEXIL(High),MEXIL
72487,MEXIL(InRange),MEXIL
70806,MEXIL(Low),MEXIL
69694,MEXIL(Result),MEXIL
66174,MG(High),MG
67091,MG(HighPanic),MG
66251,MG(InRange),MG
