base_name	Window Size	Prior Consecutive Normal	Total Count	Normal Count
LABDVEVH	90	0	262	207
LABRESP	30	3	262	203
LABYPTHRP	1	0	262	203
LAB11069R	7	NULL	260	91
LABCMVQT	7	1	260	219
LAB11069R	1	NULL	260	91
LAB11069R	2	NULL	260	91
LAB11069R	4	NULL	260	91
LAB11069R	30	NULL	260	91
LAB11069R	90	NULL	260	91
LABGNTPRL	7	0	260	204
LABUEOS	7	1	260	245
LABCL	4	0	259	182
LABCMVPQ	1	1	259	246
LABDIGL	90	3	259	237
LABHAP	1	1	259	232
LAB11098R	4	0	258	138
LABBHB	1	0	258	138
LABCBCO	4	3	258	178
LABCL	7	0	258	181
LABCO2	30	0	258	216
LABCORT	7	2	258	172
LABPCCG4O	90	1	258	236
LABPLTS	4	1	258	200
LABPLTS	7	1	258	197
LABCBCD	4	3	257	185
LABGRAM	90	4	257	231
LABHIVWBL	4	1	257	254
LABPCG3V	4	1	257	60
LABTOBPRL	90	0	257	230
LABYPTHRP	2	0	257	198
LAB11098R	7	0	256	137
LABA1C	90	2	256	225
LABCO2	90	0	256	214
LABLIPS	7	3	256	230
LABNTBNP	7	1	256	156
LABVPAL	2	1	256	207
LABYCOPPR	1	0	256	176
LABCK	30	5	255	249
LABHITAB	4	1	255	240
LABVPAL	7	1	255	210
LABBHB	2	0	254	138
LABCK	90	5	254	248
LABCL	30	0	254	177
LABCMVRO	30	0	254	197
LABOAPE	90	1	254	249
LABPROCT	30	1	254	184
LABB2GP1	7	NULL	253	224
LABB2GP1	1	NULL	253	224
LABB2GP1	2	NULL	253	224
LABB2GP1	4	NULL	253	224
LABB2GP1	30	NULL	253	224
LABB2GP1	90	NULL	253	224
LABLAMOL	1	NULL	253	171
LABLAMOL	2	NULL	253	171
LABLAMOL	4	NULL	253	171
LABLAMOL	30	NULL	253	171
LABLAMOL	90	NULL	253	171
LABDVERV	90	1	253	239
LABLAMOL	7	NULL	253	171
LABUEOS	4	1	253	240
LABB12	2	1	252	226
LABCL	90	0	252	175
LABYPTHRP	4	0	252	193
LABADVQT	1	0	251	202
LABHBCA	1	NULL	251	244
LABHBCA	2	NULL	251	244
LABHBCA	4	NULL	251	244
LABHBCA	30	NULL	251	244
LABHBCA	90	NULL	251	244
LABHV6DNA	1	NULL	251	240
LABHV6DNA	2	NULL	251	240
LABHV6DNA	4	NULL	251	240
LABHV6DNA	30	NULL	251	240
LABHV6DNA	90	NULL	251	240
LABHBCA	7	NULL	251	244
LABHV6DNA	7	NULL	251	240
LABAPHSA2	7	NULL	250	139
LABCZPL	4	0	250	75
LABAPHSA2	1	NULL	250	139
LABAPHSA2	2	NULL	250	139
LABAPHSA2	4	NULL	250	139
LABAPHSA2	30	NULL	250	139
LABAPHSA2	90	NULL	250	139
LABHGBP	4	0	250	200
LABYERYTH	1	NULL	249	98
LABYERYTH	2	NULL	249	98
LABYERYTH	4	NULL	249	98
LABYERYTH	30	NULL	249	98
LABYERYTH	90	NULL	249	98
LABORSHOR	1	0	249	174
LABPHEN	7	3	249	179
LABPT	2	4	249	197
LABSCMV	30	1	249	247
LABYCOPPR	2	0	249	173
LABYERYTH	7	NULL	249	98
LABADVQT	2	0	248	200
LABAFBD	7	2	248	248
LABHBCA	1	0	248	241
LABMETB	90	4	248	128
LABYPREAL	7	2	248	200
LABBHB	4	0	247	132
LABCBCO	90	3	247	167
LABFIB	4	4	247	193
LABGNTPRL	30	0	247	193
LABPCG3V	2	1	247	60
LABRETIC	30	1	247	149
LABTEGCP	7	0	247	148
LABUEP	90	1	247	161
LAB11098R	30	0	246	130
LABDIGL	30	3	246	229
LABFMYAB	1	NULL	246	144
LABFMYAB	2	NULL	246	144
LABFMYAB	4	NULL	246	144
LABFMYAB	30	NULL	246	144
LABFMYAB	90	NULL	246	144
LABFMYAB	7	NULL	246	144
LABVANPRL	90	5	246	160
LAB11234R	7	NULL	245	48
LABBLC	1	2	245	236
LABCORT	4	2	245	161
LAB11234R	1	NULL	245	48
LAB11234R	2	NULL	245	48
LAB11234R	4	NULL	245	48
LAB11234R	30	NULL	245	48
LAB11234R	90	NULL	245	48
LABB2GP1	1	0	244	215
LABBHB	7	0	244	132
LABYPTHRP	7	0	244	187
LAB11069R	1	0	243	88
LAB11234R	1	0	243	48
LABAFBC	4	3	243	237
LABALB	90	1	243	109
LABB2GP1	2	0	243	214
LABCMVRO	90	0	243	187
LABHBCA	2	0	243	236
LABHBCA	4	0	243	236
LABHBSAG	7	1	243	241
LABURNC	90	4	243	182
LABYCOPPR	4	0	243	169
LAB11098R	90	0	242	129
LAB11234R	2	0	242	48
LAB11041R	30	0	241	165
LABBLCTIP	7	2	241	231
LABCSFGL	90	2	241	229
LABDVERVP	4	1	241	196
LABOLIG	1	NULL	241	68
LABOLIG	2	NULL	241	68
LABOLIG	4	NULL	241	68
LABOLIG	30	NULL	241	68
LABOLIG	90	NULL	241	68
LABGNTPRL	90	0	241	188
LABLIDOL	1	4	241	230
LABLPD	30	1	241	168
LABOLIG	7	NULL	241	68
LAB11234R	4	0	240	47
LABAPHSA2	1	0	240	135
LABAPHSA2	2	0	240	135
LABB2GP1	4	0	240	212
LABBHB	30	0	240	131
LABHBCA	7	0	240	234
LABHV6DNA	1	0	240	230
LABORSHOR	2	0	240	170
LABPHEN	30	3	240	174
LABPHEN	90	3	240	174
LABUEOS	2	1	240	227
LAB11234R	7	0	239	46
LABBLCA	7	NULL	239	235
LABCSFC	90	2	239	232
LABBLCA	1	NULL	239	235
LABBLCA	2	NULL	239	235
LABBLCA	4	NULL	239	235
LABBLCA	30	NULL	239	235
LABBLCA	90	NULL	239	235
LABHBCA	30	0	239	233
LABVCUL	7	1	239	229
LABYCOPPR	7	0	239	168
LABYPTHRP	30	0	239	186
LABBLCTIP	90	3	238	219
LABCSFTP	90	1	238	138
LABGNTPOL	1	NULL	238	37
LABGNTPOL	2	NULL	238	37
LABGNTPOL	4	NULL	238	37
LABGNTPOL	30	NULL	238	37
LABGNTPOL	90	NULL	238	37
LABGNTPOL	7	NULL	238	37
LABHBCA	90	0	238	232
LABPLTS	2	1	238	190
LABYERYTH	1	0	238	94
LABAPHSA2	4	0	237	132
LABGASBLD	1	NULL	237	42
LABGASBLD	2	NULL	237	42
LABGASBLD	4	NULL	237	42
LABGASBLD	30	NULL	237	42
LABGASBLD	90	NULL	237	42
LABGASBLD	7	NULL	237	42
LABLAMOL	1	0	237	157
LABOLIG	1	0	237	65
LABB2GP1	7	0	236	210
LABB2GP1	30	0	236	210
LABBHB	90	0	236	127
LABBMT2	2	1	236	68
LABCBCO	30	3	236	163
LABOLIG	2	0	236	65
LABOLIG	4	0	236	65
LABPCCR	90	1	236	197
LABYBOH	1	0	236	130
LABYPTHRP	90	0	236	183
LAB11234R	30	0	235	46
LABALB	30	1	235	106
LABCMVPQ	90	3	235	222
LABEVPCR	1	NULL	235	152
LABEVPCR	2	NULL	235	152
LABEVPCR	4	NULL	235	152
LABEVPCR	30	NULL	235	152
LABEVPCR	90	NULL	235	152
LABEVPCR	7	NULL	235	152
LABVCULR	30	0	235	217
LAB11234R	90	0	234	46
LABAPHSA2	7	0	234	130
LABBUN	7	1	234	98
LABCBCD	90	3	234	145
LABTEGCP	7	1	234	112
LABYERYTH	2	0	234	91
LABYERYTH	4	0	234	91
LAB11041R	90	0	233	158
LABAPHSA2	30	0	233	129
LABCMVP	90	1	233	217
LABCZPL	7	0	233	68
LABYCCPIG	1	NULL	233	230
LABYCCPIG	2	NULL	233	230
LABYCCPIG	4	NULL	233	230
LABYCCPIG	30	NULL	233	230
LABYCCPIG	90	NULL	233	230
LABFIB	90	4	233	177
LABRESPG	4	1	233	180
LABYCCPIG	7	NULL	233	230
LABYERYTH	7	0	233	91
LABB2GP1	90	0	232	207
LABBLCA	1	0	232	228
LABHV6DNA	2	0	232	223
LABOAPE	30	1	232	227
LABYCOPPR	30	0	232	165
LABADVQT	4	0	231	191
LABAPHSA2	90	0	231	127
LABBLCA	2	0	231	227
LABFIB	30	4	231	176
LABFMYAB	1	0	231	134
LABMETB	30	4	231	122
LABALB	2	1	230	108
LABVCULT	1	NULL	230	224
LABVCULT	2	NULL	230	224
LABVCULT	4	NULL	230	224
LABVCULT	30	NULL	230	224
LABVCULT	90	NULL	230	224
LABYMETFF	1	NULL	230	149
LABYMETFF	2	NULL	230	149
LABYMETFF	4	NULL	230	149
LABYMETFF	30	NULL	230	149
LABYMETFF	90	NULL	230	149
LABFACT8	2	0	230	58
LABFKOH	2	1	230	194
LABNTBNP	4	1	230	143
LABOLIG	7	0	230	62
LABORSHOR	4	0	230	165
LABTEGCP	4	1	230	106
LABTRIG	4	3	230	209
LABUEOS	1	1	230	218
LABVCULT	7	NULL	230	224
LABYCOPPR	90	0	230	163
LABYMETFF	7	NULL	230	149
LABALB	7	1	229	103
LABGASBLD	1	0	229	42
LABHBSAG	4	1	229	228
LABYERYTH	30	0	229	88
LAB11069R	2	0	228	84
LABLAMOL	2	0	228	150
LABVPAL	4	1	228	188
LABBLCTIP	1	1	227	213
LABGASBLD	2	0	227	42
LABMB	1	4	227	220
LABYCCPIG	1	0	227	224
LABYCCPIG	2	0	227	224
LABYCCPIG	4	0	227	224
LABYCCPIG	7	0	227	224
LABYERYTH	90	0	227	87
LAB11023R	7	NULL	226	224
LABBLCA	4	0	226	223
LABBLCA	7	0	226	223
LABBLCSTK	90	3	226	211
LABCBCO	7	3	226	155
LAB11023R	1	NULL	226	224
LAB11023R	2	NULL	226	224
LAB11023R	4	NULL	226	224
LAB11023R	30	NULL	226	224
LAB11023R	90	NULL	226	224
LABFIB	7	4	226	172
LABUEP	30	1	226	147
LABALB	4	1	225	101
LABCD4CT	7	NULL	225	25
LABDVERV	30	1	225	211
LABCD4CT	1	NULL	225	25
LABCD4CT	2	NULL	225	25
LABCD4CT	4	NULL	225	25
LABCD4CT	30	NULL	225	25
LABCD4CT	90	NULL	225	25
LABOLIG	30	0	225	60
LABORSHOR	7	0	225	163
LABBLC2	2	2	224	209
LABCK	7	5	224	218
LABSSAABY	1	NULL	224	192
LABSSAABY	2	NULL	224	192
LABSSAABY	4	NULL	224	192
LABSSAABY	30	NULL	224	192
LABSSAABY	90	NULL	224	192
LABEVPCR	1	0	224	145
LABGASBLD	4	0	224	41
LABGASBLD	7	0	224	41
LABSSAABY	7	NULL	224	192
LABVCULR	90	0	224	206
LABYBOH	2	0	224	122
LABCDTPCR	90	3	223	168
LABIOPTH	1	NULL	223	77
LABIOPTH	2	NULL	223	77
LABIOPTH	4	NULL	223	77
LABIOPTH	30	NULL	223	77
LABIOPTH	90	NULL	223	77
LABEVPCR	2	0	223	145
LABIOPTH	7	NULL	223	77
LABYCCPIG	30	0	223	220
LAB11069R	4	0	222	84
LABBLCA	30	0	222	220
LABCSFC	30	2	222	215
LABFER	30	1	222	165
LABHIVWBL	2	1	222	220
LABHV6DNA	4	0	222	214
LABYCCPIG	90	0	222	219
LAB11023R	1	0	221	220
LABB12	1	1	221	199
LABSSBABY	1	NULL	221	212
LABSSBABY	2	NULL	221	212
LABSSBABY	4	NULL	221	212
LABSSBABY	30	NULL	221	212
LABSSBABY	90	NULL	221	212
LABEVPCR	4	0	221	145
LABNTBNP	2	1	221	141
LABOLIG	90	0	221	60
LABSSBABY	7	NULL	221	212
LABVANPRL	30	5	221	145
LAB11023R	2	0	220	219
LABCSFGL	30	2	220	209
LABGASBLD	30	0	220	38
LABGASBLD	90	0	220	38
LAB11023R	4	0	219	218
LABCBCD	30	3	219	142
LABFMYAB	2	0	219	125
LABHBSAG	2	1	219	218
LABHEPAR	1	4	219	177
LABLAMOL	4	0	219	143
LABPHEN	4	4	219	175
LABTHEOL	1	0	219	90
LABURNC	4	2	219	180
LABVOLTL	30	1	219	181
LAB11023R	7	0	218	217
LABAMY	90	3	218	212
LABHHV6QT	1	NULL	218	157
LABHHV6QT	2	NULL	218	157
LABHHV6QT	4	NULL	218	157
LABHHV6QT	30	NULL	218	157
LABHHV6QT	90	NULL	218	157
LABEVPCR	7	0	218	142
LABHHV6QT	7	NULL	218	157
LABPCG3V	1	1	218	57
LAB11023R	30	0	217	216
LAB11069R	7	0	217	83
LABADVQT	7	0	217	186
LABANER	7	3	217	209
LABCMVPQ	30	4	217	207
LABSTRONG	1	NULL	217	208
LABSTRONG	2	NULL	217	208
LABSTRONG	4	NULL	217	208
LABSTRONG	30	NULL	217	208
LABSTRONG	90	NULL	217	208
LABEVPCR	30	0	217	142
LABSTRONG	7	NULL	217	208
LABAFBD	4	2	216	216
LABFDP	1	NULL	216	44
LABFDP	2	NULL	216	44
LABFDP	4	NULL	216	44
LABFDP	30	NULL	216	44
LABFDP	90	NULL	216	44
LABFDP	7	NULL	216	44
LABSSAABY	1	0	216	185
LABSSAABY	2	0	216	185
LABSSAABY	4	0	216	185
LABSSAABY	7	0	216	185
LAB11023R	90	0	215	214
LABGRAM	2	2	215	198
LABMETHB	1	0	215	193
LABPROCT	7	1	215	165
LABSSAABY	30	0	215	184
LABSSAABY	90	0	215	184
LABYBOH	4	0	215	119
LABYMETFF	1	0	215	139
LABCMVPQ	30	3	214	204
LABCORT	2	2	214	140
LABEVPCR	90	0	214	141
LABRITUX	1	NULL	214	12
LABRITUX	2	NULL	214	12
LABRITUX	4	NULL	214	12
LABRITUX	30	NULL	214	12
LABRITUX	90	NULL	214	12
LABFMYAB	4	0	214	120
LABHITAB	2	1	214	204
LABHV6DNA	7	0	214	207
LABLAMOL	7	0	214	142
LABLPD	7	1	214	151
LABRITUX	7	NULL	214	12
LABTEGCP	30	1	214	100
LABFHV12	1	NULL	213	195
LABFHV12	2	NULL	213	195
LABFHV12	4	NULL	213	195
LABFHV12	30	NULL	213	195
LABFHV12	90	NULL	213	195
LABFHV12	7	NULL	213	195
LABFMYAB	7	0	213	119
LABLIPS	90	4	213	192
LABSSBABY	1	0	213	204
LABSSBABY	2	0	213	204
LABSSBABY	4	0	213	204
LABSSBABY	7	0	213	204
LABTEGCP	90	1	213	99
LABUA	30	2	213	98
LABYBOH	7	0	213	118
LABCSFTP	30	1	212	124
LABCZPL	30	0	212	62
LABKOHP	1	NULL	212	195
LABKOHP	2	NULL	212	195
LABKOHP	4	NULL	212	195
LABKOHP	30	NULL	212	195
LABKOHP	90	NULL	212	195
LABFMYAB	30	0	212	119
LABKOHP	7	NULL	212	195
LABLAMOL	30	0	212	141
LABSSBABY	30	0	212	203
LABSSBABY	90	0	212	203
LABVANPRL	4	4	212	166
LABUALB	1	NULL	211	68
LABUALB	2	NULL	211	68
LABUALB	4	NULL	211	68
LABUALB	30	NULL	211	68
LABUALB	90	NULL	211	68
LABFMYAB	90	0	211	119
LABHAP	7	2	211	187
LABUALB	7	NULL	211	68
LABYMETFF	2	0	211	135
LABALB	1	1	210	97
LABAMY	30	3	210	206
LABAPHSAB	7	NULL	210	185
LABAPHSAB	1	NULL	210	185
LABAPHSAB	2	NULL	210	185
LABAPHSAB	4	NULL	210	185
LABAPHSAB	30	NULL	210	185
LABAPHSAB	90	NULL	210	185
LABTOXO	1	NULL	210	172
LABTOXO	2	NULL	210	172
LABTOXO	4	NULL	210	172
LABTOXO	30	NULL	210	172
LABTOXO	90	NULL	210	172
LABORSHOR	30	0	210	157
LABTOXO	7	NULL	210	172
LABURIC	1	4	210	210
LABCZPL	90	0	209	62
LABHHV6QT	1	0	209	154
LABUNA	90	1	209	170
LABYBOH	30	0	209	114
LAB11069R	30	0	208	80
LABIGA	1	NULL	208	142
LABIGA	2	NULL	208	142
LABIGA	4	NULL	208	142
LABIGA	30	NULL	208	142
LABIGA	90	NULL	208	142
LABSHIV12	1	NULL	208	189
LABSHIV12	2	NULL	208	189
LABSHIV12	4	NULL	208	189
LABSHIV12	30	NULL	208	189
LABSHIV12	90	NULL	208	189
LABIGA	7	NULL	208	142
LABINSLF	1	0	208	167
LABSHIV12	7	NULL	208	189
LABYBOH	90	0	208	113
LABRITUX	1	0	207	8
LABASI	90	2	206	206
LABBLCA	90	0	206	204
LABSTREP	1	NULL	206	194
LABSTREP	2	NULL	206	194
LABSTREP	4	NULL	206	194
LABSTREP	30	NULL	206	194
LABSTREP	90	NULL	206	194
LABNH3	90	2	206	129
LABSTREP	7	NULL	206	194
LABTOXO	1	0	206	171
LABUPREG	90	1	206	195
LABYMETFF	4	0	206	133
LABCRYO	7	NULL	205	192
LABCRYO	1	NULL	205	192
LABCRYO	2	NULL	205	192
LABCRYO	4	NULL	205	192
LABCRYO	30	NULL	205	192
LABCRYO	90	NULL	205	192
LABGRAM	30	4	205	184
LABPB	2	0	205	143
LABRITUX	2	0	205	8
LABCD4CT	1	0	204	22
LABFACT8	4	0	204	52
LABFHV12	1	0	204	189
LABHGBP	7	0	204	159
LABLAMOL	90	0	204	138
LABRITUX	4	0	204	7
LABSCMV	7	1	204	201
LABSHIV12	1	0	204	187
LABSHIV12	2	0	204	187
LABTOXO	2	0	204	169
LABHSVCSF	1	NULL	203	187
LABHSVCSF	2	NULL	203	187
LABHSVCSF	4	NULL	203	187
LABHSVCSF	30	NULL	203	187
LABHSVCSF	90	NULL	203	187
LABGNTPOL	1	0	203	33
LABHHV6QT	2	0	203	149
LABHSVCSF	7	NULL	203	187
LABKOHP	1	0	203	187
LABKOHP	2	0	203	187
LABMETB	7	4	203	114
LABSHIV12	4	0	203	187
LABSHIV12	7	0	203	187
LABSHIV12	30	0	203	187
LABSHIV12	90	0	203	187
LABVCUL	4	1	203	194
LAB11049R	4	0	202	55
LABCRYO	1	0	202	190
LABDBIL	2	1	202	183
LABKOHP	4	0	202	186
LABKOHP	7	0	202	186
LABRITUX	7	0	202	7
LAB11069R	90	0	201	78
LABAPHSAB	1	0	201	177
LABAPHSAB	2	0	201	177
LABB2M	7	NULL	201	58
LABBLC	4	3	201	194
LABCBCD	7	3	201	136
LABCRYO	2	0	201	189
LABB2M	1	NULL	201	58
LABB2M	2	NULL	201	58
LABB2M	4	NULL	201	58
LABB2M	30	NULL	201	58
LABB2M	90	NULL	201	58
LABVSTLC	1	NULL	201	199
LABVSTLC	2	NULL	201	199
LABVSTLC	4	NULL	201	199
LABVSTLC	30	NULL	201	199
LABVSTLC	90	NULL	201	199
LABYFVPA	1	NULL	201	84
LABYFVPA	2	NULL	201	84
LABYFVPA	4	NULL	201	84
LABYFVPA	30	NULL	201	84
LABYFVPA	90	NULL	201	84
LABHSVCSF	1	0	201	185
LABKOHP	30	0	201	185
LABVSTLC	7	NULL	201	199
LABYFVPA	7	NULL	201	84
LABAPHSAB	4	0	200	176
LABBLCTIP	30	3	200	191
LABHGBP	30	0	200	157
LABHSVCSF	2	0	200	185
LABMALAR	1	0	200	179
LABORSHOR	90	0	200	150
LABSTREP	1	0	200	190
LABSTREP	2	0	200	190
LABSTRONG	1	0	200	191
LABSTRONG	2	0	200	191
LABBLCSTK	7	2	199	190
LABCSFCT	7	1	199	111
LABIGA	1	0	199	134
LABIGA	2	0	199	134
LABIGA	4	0	199	134
LABIGA	7	0	199	134
LABSTREP	4	0	199	189
LABSTREP	7	0	199	189
LABSTREP	30	0	199	189
LABSTREP	90	0	199	189
LABTOXO	4	0	199	168
LABTOXO	7	0	199	168
LABYMETFF	7	0	199	130
LABCSFGL	7	2	198	193
LABYFPHEN	1	NULL	198	37
LABYFPHEN	2	NULL	198	37
LABYFPHEN	4	NULL	198	37
LABYFPHEN	30	NULL	198	37
LABYFPHEN	90	NULL	198	37
LABYPARVO	1	NULL	198	188
LABYPARVO	2	NULL	198	188
LABYPARVO	4	NULL	198	188
LABYPARVO	30	NULL	198	188
LABYPARVO	90	NULL	198	188
LABHBSAG	1	1	198	198
LABHGBP	90	0	198	155
LABIGA	30	0	198	133
LABIGA	90	0	198	133
LABKOHP	90	0	198	182
LABLPD	4	1	198	140
LABMETB	1	2	198	72
LABYFPHEN	7	NULL	198	37
LABYPARVO	7	NULL	198	188
LABDBIL	90	1	197	165
LABFHV12	2	0	197	184
LABHSVCSF	4	0	197	182
LABHV6DNA	30	0	197	191
LABOAPE	7	1	197	192
LABUNA	30	1	197	162
LABVSTLC	1	0	197	195
LABAPHSAB	7	0	196	172
LABCRYO	4	0	196	184
LABFACT8	7	0	196	50
LABFKOH	1	1	196	175
LABINSLF	2	0	196	155
LABNTBNP	1	1	196	122
LABTOXO	30	0	196	166
LABTOXO	90	0	196	166
LABYMETFF	30	0	196	130
LABAMY	7	3	195	191
LABAPHSAB	30	0	195	171
LABAPHSAB	90	0	195	171
LABCDTPCR	1	1	195	71
LABCMVP	30	1	195	186
LABCSFC	7	2	195	187
LABDBIL	4	1	195	172
LABHCTX	2	2	195	103
LABHSVCSF	7	0	195	180
LABINSLF	4	0	195	154
LABPHOS	1	5	195	167
LAB11242R	7	NULL	194	185
LABBUN	4	1	194	85
LABCRYO	7	0	194	183
LAB11242R	1	NULL	194	185
LAB11242R	2	NULL	194	185
LAB11242R	4	NULL	194	185
LAB11242R	30	NULL	194	185
LAB11242R	90	NULL	194	185
LABHAP	90	2	194	162
LABYPARVO	1	0	194	184
LAB11049R	7	0	193	55
LABB2M	1	0	193	57
LABB2M	2	0	193	57
LABCSTOTA	7	NULL	193	91
LABCSTOTA	1	NULL	193	91
LABCSTOTA	2	NULL	193	91
LABCSTOTA	4	NULL	193	91
LABCSTOTA	30	NULL	193	91
LABCSTOTA	90	NULL	193	91
LABLDH	1	3	193	182
LABLIL	30	1	193	156
LABPCCG4O	30	1	193	175
LABRESPG	2	1	193	151
LABSTRONG	4	0	193	185
LABVSTLC	2	0	193	191
LABYMETFF	90	0	193	129
LABFCUL	7	3	192	176
LABIBD	1	NULL	192	152
LABIBD	2	NULL	192	152
LABIBD	4	NULL	192	152
LABIBD	30	NULL	192	152
LABIBD	90	NULL	192	152
LABGRAM	7	3	192	182
LABHCTX	90	2	192	95
LABHSVCSF	30	0	192	177
LABIBD	7	NULL	192	152
LABINSLF	7	0	192	153
LABTRIG	90	5	192	168
LABUALB	1	0	192	66
LABYPREAL	2	1	192	147
LABCRYO	30	0	191	180
LABCSTOTA	1	0	191	89
LABDVERV	7	1	191	180
LABHCTX	30	2	191	95
LABIBD	1	0	191	152
LABPROCT	4	1	191	145
LABRETIC	7	1	191	123
LABSTRONG	7	0	191	183
LABSTRONG	30	0	191	183
LABTRIG	7	3	191	169
LABYPARVO	2	0	191	181
LAB11049R	30	0	190	54
LAB11049R	90	0	190	54
LABB2M	4	0	190	56
LABB2M	7	0	190	56
LABCSTOTA	2	0	190	89
LABDBIL	30	1	190	160
LABHCTX	4	2	190	95
LABHHV6QT	4	0	190	140
LABINSLF	30	0	190	151
LABTRIG	30	5	190	165
LABVSTLC	4	0	190	188
LABYPARVO	4	0	190	180
LABYPARVO	7	0	190	180
LABYPARVO	30	0	190	180
LABYPARVO	90	0	190	180
LAB11242R	1	0	189	181
LABASI	4	1	189	189
LABB2M	30	0	189	56
LABB2M	90	0	189	56
LABBKVPCU	7	NULL	189	67
LABCAI	1	5	189	149
LABDBIL	7	1	189	164
LABBKVPCU	1	NULL	189	67
LABBKVPCU	2	NULL	189	67
LABBKVPCU	4	NULL	189	67
LABBKVPCU	30	NULL	189	67
LABBKVPCU	90	NULL	189	67
LABFHVIG	1	NULL	189	160
LABFHVIG	2	NULL	189	160
LABFHVIG	4	NULL	189	160
LABFHVIG	30	NULL	189	160
LABFHVIG	90	NULL	189	160
LABFHV12	4	0	189	177
LABFHVIG	7	NULL	189	160
LABHCTX	7	2	189	94
LABIBD	2	0	189	150
LABINSLF	90	0	189	150
LABLIL	7	1	189	159
LABLIL	90	1	189	151
LABPROCT	2	1	189	150
LABSTRONG	90	0	189	181
LAB11085R	7	NULL	188	171
LABCSTOTA	4	0	188	88
LAB11085R	1	NULL	188	171
LAB11085R	2	NULL	188	171
LAB11085R	4	NULL	188	171
LAB11085R	30	NULL	188	171
LAB11085R	90	NULL	188	171
LABHV6DNA	90	0	188	183
LABRITUX	30	0	188	7
LABCMVPQ	7	2	187	173
LABCSTOTA	7	0	187	87
LABMONEBV	1	NULL	187	156
LABMONEBV	2	NULL	187	156
LABMONEBV	4	NULL	187	156
LABMONEBV	30	NULL	187	156
LABMONEBV	90	NULL	187	156
LABMONEBV	7	NULL	187	156
LABVSTLC	7	0	187	185
LABVSTLC	30	0	187	185
LABVSTLC	90	0	187	185
LABCD4CT	2	0	186	20
LABDIGL	90	4	186	177
LABFACT8	30	0	186	47
LABHSVCSF	90	0	186	172
LABAFBD	2	2	185	185
LABASI	30	2	185	185
LABCRP	1	1	185	132
LABCRYO	90	0	185	175
LABIBD	4	0	185	147
LABADVQT	30	0	184	166
LABBKVPCU	1	0	184	67
LABFHV12	7	0	184	174
LABIBD	7	0	184	146
LABIBD	30	0	184	146
LABIBD	90	0	184	146
LAB11085R	1	0	183	166
LAB11242R	2	0	183	175
LABCSTOTA	30	0	183	85
LABEBPCRQ	90	1	183	149
LABFACT8	90	0	183	47
LABFDP	1	0	183	42
LABFQFVR	1	NULL	183	148
LABFQFVR	2	NULL	183	148
LABFQFVR	4	NULL	183	148
LABFQFVR	30	NULL	183	148
LABFQFVR	90	NULL	183	148
LABSTPCR	1	NULL	183	174
LABSTPCR	2	NULL	183	174
LABSTPCR	4	NULL	183	174
LABSTPCR	30	NULL	183	174
LABSTPCR	90	NULL	183	174
LABYHGBP	1	NULL	183	140
LABYHGBP	2	NULL	183	140
LABYHGBP	4	NULL	183	140
LABYHGBP	30	NULL	183	140
LABYHGBP	90	NULL	183	140
LABFQFVR	7	NULL	183	148
LABOAPE	4	1	183	178
LABSTPCR	7	NULL	183	174
LABVCULT	1	0	183	178
LABVCULT	2	0	183	178
LABYHGBP	7	NULL	183	140
LAB11070R	7	NULL	182	165
LABBKVPCU	2	0	182	66
LABBMT1	90	1	182	21
LABCSTOTA	90	0	182	84
LABFDP	2	0	182	41
LAB11070R	1	NULL	182	165
LAB11070R	2	NULL	182	165
LAB11070R	4	NULL	182	165
LAB11070R	30	NULL	182	165
LAB11070R	90	NULL	182	165
LABFT4	90	2	182	164
LABLPD	2	1	182	131
LABMALAR	2	0	182	163
LABPB	4	0	182	127
LABSTPCR	1	0	182	174
LABCD4CT	4	0	181	20
LABDIGL	30	4	181	173
LABDVERVP	2	1	181	150
LABUEP	7	1	181	118
LAB11085R	2	0	180	163
LAB11242R	4	0	180	172
LABFDP	4	0	180	41
LABFOL	90	1	180	153
LABMETB	4	4	180	104
LABMONEBV	1	0	180	154
LABMONEBV	2	0	180	154
LABMONEBV	4	0	180	154
LABMONEBV	7	0	180	154
LABMONEBV	30	0	180	154
LABMONEBV	90	0	180	154
LABYFVPA	1	0	180	83
LAB11242R	7	0	179	171
LABFDP	7	0	179	41
LABFHVIG	1	0	179	152
LABTSH	30	2	179	151
LABVCULT	4	0	179	174
LABVPAL	1	1	179	142
LAB11085R	4	0	178	162
LAB11085R	7	0	178	162
LAB11085R	30	0	178	162
LABANTITG	7	NULL	178	160
LABCD4CT	7	0	178	20
LABFIB	2	4	178	149
LABANTITG	1	NULL	178	160
LABANTITG	2	NULL	178	160
LABANTITG	4	NULL	178	160
LABANTITG	30	NULL	178	160
LABANTITG	90	NULL	178	160
LABFLL	1	NULL	178	94
LABFLL	2	NULL	178	94
LABFLL	4	NULL	178	94
LABFLL	30	NULL	178	94
LABFLL	90	NULL	178	94
LABFLL	7	NULL	178	94
LABLDH	2	5	178	169
LABNH3	30	2	178	114
LABSTPCR	2	0	178	171
LAB11070R	1	0	177	161
LAB11085R	90	0	177	161
LABDVERV	4	1	177	167
LABYVITA	1	NULL	177	76
LABYVITA	2	NULL	177	76
LABYVITA	4	NULL	177	76
LABYVITA	30	NULL	177	76
LABYVITA	90	NULL	177	76
LABFLDC	90	3	177	160
LABFQFVR	1	0	177	144
